IDs,LPPM
5967-1418,NOBF
5967-1414,NOBF
5967-1393,NOBF
5967-1413,NOBF
5967-1394,NOBF
5967-1415,NOBF
5967-1412,NOBF
5967-1416,NOBF
5967-1403,NOBF
5969-1417,NOBF
5969-1416,NOBF
5969-1410,NOBF
5969-1402,geoi001
5969-1400,geoi001
5969-1401,trl2
5969-1396,geoi001
5969-1391,promesse50
5969-1397,promesse100
5969-1411,promesse50
5972-1418,NOBF
5972-1417,NOBF
5972-1413,NOBF
5972-1414,NOBF
5972-1416,NOBF
5972-1412,NOBF
5972-1419,NOBF
5973-1411,NOBF
5973-1385,NOBF
5973-1386,NOBF
5973-1388,NOBF
5973-1410,NOBF
5973-1421,NOBF
5973-1392,NOBF
5973-1387,NOBF
5973-1428,NOBF
5973-1389,NOBF
5973-1426,NOBF
5973-1381,NOBF
5973-1427,NOBF
5973-1425,NOBF
5973-1424,NOBF
5974-1393,NOBF
5974-1400,NOBF
5974-1392,NOBF
5974-1402,NOBF
5976-1413,NOBF
5976-1401,geoi005
5976-1393,geoi005
5976-1397,trl1
5976-1412,promesse200
5976-1403,geoi005
5976-1396,geoi005
5976-1385,geoi01
5976-1394,NOBF
5976-1410,geoi01
5976-1392,NOBF
5976-1411,NOBF
5976-1414,geoi01
5976-1398,trl1
5976-1409,NOBF
5976-1399,trl2
5976-1395,promesse200
5976-1402,trl1
5977-1405,trl2
5977-1404,geoi005
5977-1395,NOBF
5977-1393,NOBF
5977-1396,NOBF
5977-1400,trl3
5977-1413,geoi001
5977-1411,geoi001
5977-1412,geoi001
5977-1394,NOBF
5977-1410,trl2
5977-1409,trl2
5977-1399,trl1
5977-1397,NOBF
5977-1414,geoi01
5980-1402,NOBF
5980-1392,NOBF
5980-1389,trl1
5980-1418,NOBF
5980-1393,NOBF
5980-1414,NOBF
5980-1419,NOBF
5980-1401,NOBF
5980-1413,NOBF
5986-1398,NOBF
5986-1401,NOBF
5986-1418,trl3
5986-1400,NOBF
5988-1408,NOBF
5988-1392,NOBF
5988-1412,trl3
5989-1408,promesse200
5989-1393,trl3
5989-1402,NOBF
5989-1407,geoi01
5989-1403,NOBF
5989-1404,NOBF
5989-1397,NOBF
5989-1396,NOBF
5990-1394,NOBF
5991-1395,NOBF
5991-1412,promesse50
5991-1394,NOBF
5991-1399,NOBF
5992-1417,NOBF
5992-1416,NOBF
5995-1393,NOBF
6001-1404,NOBF
6001-1407,NOBF
6001-1391,NOBF
6001-1394,NOBF
6001-1425,trl1
6001-1424,NOBF
6001-1408,NOBF
6001-1414,NOBF
6001-1413,NOBF
6001-1395,promesse100
6001-1418,NOBF
6001-1406,NOBF
6001-1393,NOBF
6001-1392,NOBF
6001-1419,NOBF
6003-1410,NOBF
6003-1394,NOBF
6003-1380,NOBF
6003-1411,NOBF
6003-1396,NOBF
6003-1414,NOBF
6003-1420,NOBF
6003-1421,NOBF
6003-1381,NOBF
6003-1423,NOBF
6003-1392,NOBF
6003-1422,NOBF
6003-1395,NOBF
6003-1415,NOBF
6004-1401,NOBF
6004-1416,NOBF
6004-1400,NOBF
6004-1417,promesse50
6004-1408,trl1
6004-1415,NOBF
6004-1404,geoi005
6004-1405,geoi005
6004-1399,geoi005
6004-1402,NOBF
6004-1392,geoi005
6005-1427,NOBF
6005-1415,geoi005
6005-1412,NOBF
6005-1413,NOBF
6005-1428,NOBF
6005-1426,NOBF
6005-1414,NOBF
6005-1424,NOBF
6005-1425,NOBF
6012-1407,NOBF
6012-1384,geoi005
6012-1406,geoi01
6012-1410,NOBF
6012-1389,geoi005
6012-1388,trl1
6012-1387,trl1
6012-1408,NOBF
6012-1409,promesse200
6014-1392,geoi001
6014-1402,promesse100
6014-1396,promesse200
6015-1409,promesse200
6015-1408,geoi001
6015-1410,trl1
6015-1411,geoi001
6015-1426,trl2
6023-1409,NOBF
6023-1410,geoi001
6023-1395,NOBF
6030-1412,NOBF
6030-1394,promesse100
6030-1401,NOBF
6030-1411,NOBF
6030-1403,NOBF
6030-1395,NOBF
6031-1411,promesse50
6031-1412,NOBF
6031-1394,trl1
6033-1402,NOBF
6033-1393,geoi001
6033-1401,NOBF
6033-1403,NOBF
6033-1404,NOBF
6034-1398,NOBF
6034-1400,NOBF
6034-1397,NOBF
6034-1396,NOBF
6035-1390,NOBF
6035-1391,NOBF
6035-1413,trl2
6035-1412,NOBF
6035-1392,NOBF
6038-1400,geoi005
6038-1393,geoi001
6038-1403,promesse50
6038-1405,geoi01
6038-1406,trl3
6039-1415,geoi01
6039-1402,NOBF
6039-1400,NOBF
6039-1395,NOBF
6040-1392,geoi001
6040-1391,promesse50
6040-1390,NOBF
6040-1393,NOBF
6041-1403,NOBF
6041-1393,trl1
6041-1404,NOBF
6041-1402,NOBF
6042-1393,promesse100
6042-1411,NOBF
6042-1412,NOBF
6042-1416,NOBF
6042-1417,NOBF
6042-1413,trl1
6042-1414,NOBF
6042-1418,NOBF
6042-1415,NOBF
6042-1410,NOBF
6043-1393,geoi001
6043-1411,trl2
6051-1396,NOBF
6051-1412,trl2
6051-1395,NOBF
6051-1413,geoi005
6051-1415,trl2
6054-1414,trl1
6054-1424,NOBF
6054-1395,promesse200
6054-1396,NOBF
6054-1401,NOBF
6054-1402,NOBF
6054-1403,NOBF
6054-1404,geoi01
6054-1415,NOBF
6054-1423,trl2
6058-1419,NOBF
6058-1417,NOBF
6058-1415,NOBF
6058-1421,NOBF
6058-1413,trl1
6058-1414,NOBF
6058-1422,NOBF
6058-1393,trl1
6058-1420,NOBF
6058-1418,NOBF
6058-1416,NOBF
6058-1395,NOBF
6058-1394,NOBF
6058-1405,NOBF
6061-1417,geoi005
6061-1418,geoi01
6061-1407,NOBF
6061-1416,NOBF
6063-1417,geoi005
6063-1397,trl1
6063-1402,geoi005
6063-1395,trl1
6063-1396,geoi01
6068-1414,NOBF
6068-1413,NOBF
6068-1416,NOBF
6068-1415,NOBF
6072-1391,geoi01
6072-1392,trl2
6072-1393,promesse200
6074-1404,NOBF
6076-1413,trl1
6076-1410,NOBF
6076-1411,NOBF
6076-1412,NOBF
6079-1401,NOBF
6079-1400,NOBF
6079-1402,NOBF
6082-1426,NOBF
6082-1424,NOBF
6082-1425,NOBF
6082-1418,NOBF
6082-1420,NOBF
6082-1416,NOBF
6082-1415,NOBF
6082-1419,NOBF
6082-1394,geoi01
6082-1417,NOBF
6082-1402,promesse50
6082-1422,NOBF
6082-1393,NOBF
6082-1423,NOBF
6082-1403,trl3
6082-1421,NOBF
6083-1400,NOBF
6083-1405,NOBF
6083-1392,geoi001
6085-1402,NOBF
6085-1397,NOBF
6085-1394,geoi01
6085-1400,NOBF
6085-1395,promesse200
6086-1416,NOBF
6086-1418,NOBF
6086-1414,NOBF
6086-1415,NOBF
6086-1417,NOBF
6086-1395,promesse200
6086-1413,NOBF
6086-1411,geoi01
6086-1412,NOBF
6087-1412,NOBF
6087-1398,NOBF
6091-1405,NOBF
6091-1394,trl3
6091-1413,NOBF
6091-1393,geoi001
6091-1402,NOBF
6091-1412,NOBF
6091-1414,promesse200
6091-1395,NOBF
6091-1396,NOBF
6094-1401,NOBF
6094-1416,NOBF
6094-1402,NOBF
6094-1395,NOBF
6094-1396,NOBF
6094-1417,NOBF
6094-1394,NOBF
6094-1403,NOBF
6094-1413,trl1
6096-1415,trl1
6096-1412,NOBF
6096-1414,trl1
6097-1404,NOBF
6097-1403,NOBF
6097-1420,NOBF
6097-1421,promesse50
6097-1397,NOBF
6097-1405,geoi01
6104-1417,geoi005
6104-1393,promesse100
6104-1394,geoi005
6106-1417,NOBF
6106-1400,NOBF
6106-1419,NOBF
6106-1418,NOBF
6106-1394,NOBF
6106-1420,NOBF
6106-1407,trl1
6106-1416,NOBF
6106-1414,promesse100
6106-1393,promesse100
6106-1413,NOBF
6109-1412,NOBF
6109-1417,NOBF
6109-1401,promesse100
6109-1406,NOBF
6109-1402,NOBF
6109-1399,promesse100
6109-1405,NOBF
6109-1404,NOBF
6109-1400,NOBF
6109-1395,promesse50
6109-1407,NOBF
6109-1411,NOBF
6109-1415,NOBF
6109-1403,NOBF
6109-1397,NOBF
6109-1413,NOBF
6109-1414,geoi005
6109-1396,NOBF
6109-1394,trl2
6109-1418,trl2
6109-1398,trl1
6167-1404,promesse50
6167-1405,trl3
6167-1403,promesse50
6167-1402,promesse50
6167-1393,trl3
6167-1392,geoi001
6167-1396,promesse200
6168-1391,trl2
6168-1393,geoi005
6168-1399,geoi001
6168-1400,geoi001
6168-1408,trl2
6168-1412,trl2
6168-1392,trl1
6168-1390,geoi001
6168-1413,NOBF
6168-1414,trl2
6168-1407,geoi005
6168-1409,geoi005
6170-1411,NOBF
6170-1414,NOBF
6170-1413,NOBF
6170-1410,NOBF
6170-1408,NOBF
6170-1409,NOBF
6174-1391,trl1
6174-1409,NOBF
6174-1410,promesse100
6174-1411,NOBF
6175-1418,NOBF
6175-1417,NOBF
6175-1413,NOBF
6175-1400,geoi001
6175-1419,NOBF
6175-1402,geoi001
6175-1421,promesse200
6175-1411,NOBF
6175-1412,NOBF
6175-1398,geoi001
6175-1422,promesse200
6175-1406,trl2
6175-1397,trl2
6175-1405,geoi001
6175-1416,trl1
6175-1399,geoi001
6175-1408,trl2
6175-1410,NOBF
6176-1410,NOBF
6176-1386,trl3
6176-1382,NOBF
6176-1422,NOBF
6176-1412,NOBF
6176-1385,trl1
6176-1383,NOBF
6176-1384,NOBF
6176-1388,NOBF
6176-1414,NOBF
6176-1407,NOBF
6176-1392,NOBF
6176-1411,NOBF
6176-1413,NOBF
6177-1395,promesse50
6177-1399,trl2
6177-1398,NOBF
6177-1396,promesse200
6177-1414,NOBF
6177-1401,geoi001
6177-1403,geoi001
6177-1405,NOBF
6177-1413,NOBF
6177-1402,trl3
6177-1411,promesse200
6177-1416,promesse100
6177-1409,trl2
6177-1410,promesse50
6177-1394,promesse100
6177-1393,promesse100
6177-1412,NOBF
6177-1404,geoi01
6177-1406,NOBF
6179-1382,geoi001
6179-1393,promesse50
6179-1388,trl1
6179-1403,NOBF
6179-1414,NOBF
6179-1392,promesse50
6179-1380,trl2
6179-1402,promesse100
6179-1401,promesse50
6179-1383,promesse50
6180-1396,NOBF
6180-1411,geoi01
6180-1414,promesse200
6180-1392,promesse200
6180-1424,trl1
6180-1407,promesse200
6180-1412,promesse50
6180-1390,NOBF
6180-1425,promesse50
6180-1401,promesse200
6180-1413,trl1
6180-1405,trl1
6180-1402,trl1
6180-1391,geoi005
6180-1400,NOBF
6180-1394,trl2
6180-1423,trl1
6187-1401,geoi005
6187-1403,NOBF
6187-1420,promesse100
6187-1402,promesse100
6187-1414,promesse100
6187-1421,NOBF
6187-1397,NOBF
6187-1400,NOBF
6187-1413,NOBF
6187-1404,promesse200
6187-1396,NOBF
6187-1398,promesse200
6187-1399,NOBF
6187-1412,NOBF
6187-1405,trl1
6192-1393,geoi001
6192-1404,NOBF
6192-1396,trl1
6192-1405,NOBF
6192-1395,promesse200
6192-1394,trl3
6199-1401,geoi005
5477-782,NOBF
5477-792,geoi01
5477-791,NOBF
5477-788,NOBF
5477-777,NOBF
5477-784,NOBF
5477-781,NOBF
5479-771,NOBF
5479-791,geoi01
5479-779,NOBF
5480-772,NOBF
5480-789,NOBF
5480-794,NOBF
5480-773,NOBF
5542-765,promesse100
5542-802,NOBF
5542-766,promesse200
5542-800,NOBF
5542-798,NOBF
5542-796,NOBF
5542-801,NOBF
5542-767,trl1
5542-768,promesse50
5542-789,NOBF
5542-794,NOBF
5542-791,NOBF
5542-799,NOBF
5542-792,NOBF
5542-764,promesse50
5542-763,geoi001
5542-797,NOBF
5542-790,NOBF
5542-787,NOBF
5542-761,promesse50
5542-788,NOBF
5542-760,promesse200
5542-759,promesse50
5542-803,NOBF
5542-770,NOBF
5542-780,NOBF
5542-762,promesse50
5542-758,promesse50
5542-793,NOBF
5542-795,NOBF
5925-780,NOBF
5925-789,NOBF
5925-783,NOBF
5925-788,NOBF
5925-790,NOBF
5925-773,NOBF
5925-777,NOBF
5925-781,NOBF
5928-798,NOBF
5928-782,NOBF
5928-779,NOBF
5928-797,NOBF
5928-785,NOBF
5928-781,NOBF
5928-780,NOBF
5928-773,NOBF
5928-790,trl3
5935-772,geoi005
5935-771,promesse100
5936-786,NOBF
5936-772,NOBF
5936-792,NOBF
5936-789,NOBF
5936-790,NOBF
5936-791,NOBF
5938-775,promesse50
5938-777,geoi001
5938-776,trl3
5938-763,geoi001
5938-800,geoi005
5938-774,geoi001
5938-761,trl2
5938-764,geoi001
5938-782,trl1
5938-760,geoi001
5938-773,promesse50
5938-781,geoi001
5938-778,geoi001
5938-767,trl2
5938-769,geoi01
5938-771,geoi001
5938-779,NOBF
5939-769,trl1
5939-768,NOBF
5939-787,NOBF
5939-789,NOBF
5939-788,NOBF
5940-789,NOBF
5940-788,trl2
5940-766,NOBF
5940-792,geoi005
5940-770,NOBF
5940-767,NOBF
5940-771,promesse100
5941-768,trl3
5943-789,NOBF
5943-776,NOBF
5943-790,NOBF
5943-798,NOBF
5944-786,NOBF
5944-789,NOBF
5944-770,promesse200
5944-773,NOBF
5944-793,NOBF
5944-777,NOBF
5944-790,trl1
5944-780,NOBF
5944-771,trl1
5944-772,promesse100
5944-781,NOBF
5945-784,trl2
5945-777,trl1
5945-773,trl2
5945-782,trl1
5945-772,promesse50
5945-794,trl1
5945-774,trl2
5945-776,trl3
5947-788,NOBF
5947-797,NOBF
5947-794,NOBF
5947-793,NOBF
5947-770,geoi01
5947-772,NOBF
5947-777,NOBF
5949-782,NOBF
5950-788,NOBF
5950-769,NOBF
5950-785,NOBF
5950-786,NOBF
5950-787,NOBF
5953-797,NOBF
5953-785,NOBF
5953-781,promesse50
5953-777,NOBF
5953-801,NOBF
5953-779,NOBF
5953-780,promesse50
5953-783,NOBF
5953-782,NOBF
5953-802,geoi005
5953-784,geoi01
5956-788,NOBF
5957-770,geoi01
5957-778,trl1
5957-771,NOBF
5959-795,trl2
5959-769,geoi005
5959-768,trl2
5959-787,geoi001
5960-789,NOBF
5961-787,NOBF
5961-786,NOBF
5961-770,NOBF
5961-785,geoi01
5963-777,NOBF
5963-792,NOBF
5963-793,trl2
5963-787,trl1
5963-765,trl2
5963-789,NOBF
5963-791,NOBF
5963-786,trl1
5963-788,NOBF
5963-779,NOBF
5963-766,promesse200
5963-767,trl1
5964-787,NOBF
5964-768,NOBF
5964-793,NOBF
5964-786,NOBF
5964-778,NOBF
5965-799,NOBF
5965-788,NOBF
5965-769,trl2
5965-789,NOBF
5965-787,geoi005
5966-767,promesse200
5966-776,NOBF
5966-780,geoi01
5966-788,NOBF
5967-779,trl3
5967-767,geoi005
5967-776,promesse200
5969-771,geoi005
5969-796,geoi005
5969-784,NOBF
5969-782,NOBF
5969-783,NOBF
5969-788,geoi005
5969-781,trl1
5970-772,NOBF
5972-775,NOBF
5972-785,NOBF
5972-780,NOBF
5972-779,NOBF
5973-765,NOBF
5973-803,NOBF
5973-804,NOBF
5973-802,NOBF
5973-761,NOBF
5973-762,NOBF
5973-790,trl3
5973-788,NOBF
5973-768,promesse200
5973-763,NOBF
5973-764,NOBF
5973-789,NOBF
5973-777,NOBF
5973-766,NOBF
5974-776,NOBF
5974-777,NOBF
5974-788,NOBF
5974-789,NOBF
5974-791,NOBF
5974-769,NOBF
5974-770,NOBF
5974-792,NOBF
5974-790,NOBF
5977-804,trl1
5977-784,NOBF
5977-785,NOBF
5977-788,NOBF
5977-800,trl3
5977-786,NOBF
5977-778,promesse50
5977-801,trl3
5977-789,NOBF
5977-783,trl2
5979-779,NOBF
5979-804,NOBF
5979-796,NOBF
5979-795,NOBF
5979-800,NOBF
5979-794,promesse50
5979-793,NOBF
5979-801,NOBF
5979-802,NOBF
5979-799,NOBF
5979-803,NOBF
5980-795,NOBF
5980-796,NOBF
5980-794,NOBF
5980-769,geoi01
5980-793,NOBF
5980-770,NOBF
5985-779,NOBF
5986-770,geoi005
5986-772,NOBF
5986-771,NOBF
5986-785,NOBF
5986-773,geoi01
5986-780,geoi005
5986-781,geoi005
5986-800,geoi001
5988-790,NOBF
5988-773,NOBF
5988-786,NOBF
5988-770,geoi01
5988-769,NOBF
5989-788,NOBF
5989-789,NOBF
5989-790,geoi01
5989-774,NOBF
5989-793,geoi001
5989-773,trl3
5989-792,geoi005
5989-770,promesse200
5990-787,NOBF
5990-788,NOBF
5991-789,NOBF
5991-779,NOBF
5991-788,NOBF
5991-773,NOBF
5991-768,NOBF
5993-762,promesse200
5993-775,NOBF
5993-770,NOBF
5993-761,geoi005
5993-760,geoi005
5993-803,geoi001
5993-790,NOBF
5993-771,NOBF
5993-788,geoi005
5993-759,geoi005
5993-758,trl1
5993-780,NOBF
5993-804,geoi001
5993-781,NOBF
5993-802,trl1
5993-773,NOBF
5993-800,trl1
5993-767,geoi005
5993-766,geoi005
5993-765,trl1
5993-799,geoi001
5993-789,geoi01
5993-768,NOBF
5993-798,geoi001
5993-772,NOBF
5993-791,NOBF
5993-801,geoi001
5993-764,trl1
5993-763,trl1
5993-774,NOBF
5993-795,trl2
5993-787,trl1
5995-770,NOBF
5995-769,trl1
5995-768,trl1
5995-777,NOBF
5995-790,NOBF
5995-791,NOBF
5995-776,NOBF
5995-778,NOBF
6001-793,NOBF
6001-790,NOBF
6001-797,NOBF
6001-794,NOBF
6001-796,NOBF
6001-791,NOBF
6001-798,NOBF
6001-795,NOBF
6001-769,geoi01
6003-789,trl1
6003-790,trl1
6003-799,NOBF
6003-793,NOBF
6003-792,NOBF
6003-797,promesse100
6003-784,geoi01
6003-770,trl2
6003-779,NOBF
6003-771,trl2
6003-791,NOBF
6003-769,trl2
6003-772,trl1
6005-798,NOBF
6005-800,NOBF
6014-783,NOBF
6014-792,promesse200
6014-771,trl2
6015-798,trl3
6015-785,geoi001
6015-784,trl2
6016-783,geoi005
6016-784,geoi005
6016-776,trl1
6027-786,trl1
6030-790,NOBF
6030-785,NOBF
6030-787,NOBF
6030-770,NOBF
6030-786,NOBF
6030-777,geoi005
6031-769,NOBF
6031-770,NOBF
6031-787,NOBF
6031-786,NOBF
6033-773,NOBF
6033-777,NOBF
6033-779,NOBF
6033-785,NOBF
6033-790,NOBF
6033-789,NOBF
6033-781,NOBF
6033-772,trl1
6033-783,NOBF
6033-782,NOBF
6034-781,NOBF
6034-783,NOBF
6034-780,NOBF
6034-779,trl2
6034-784,NOBF
6035-764,geoi01
6035-779,geoi001
6035-765,NOBF
6035-763,geoi001
6035-787,geoi005
6038-770,trl3
6038-786,NOBF
6038-768,trl2
6038-769,NOBF
6038-783,NOBF
6039-772,NOBF
6039-771,NOBF
6039-791,promesse200
6040-787,trl3
6040-767,geoi001
6040-788,NOBF
6041-797,NOBF
6041-790,geoi005
6041-770,NOBF
6041-788,promesse50
6041-769,trl2
6041-787,promesse50
6041-791,NOBF
6041-799,promesse50
6041-792,NOBF
6042-770,NOBF
6042-769,NOBF
6043-790,NOBF
6043-789,NOBF
6043-787,NOBF
6043-788,NOBF
6045-769,geoi01
6045-787,NOBF
6045-768,geoi01
6045-780,NOBF
6045-770,NOBF
6045-779,NOBF
6051-772,promesse200
6051-773,NOBF
6051-787,NOBF
6051-789,trl2
6058-804,geoi005
6061-797,NOBF
6061-798,NOBF
6061-777,NOBF
6063-772,NOBF
6063-776,NOBF
6063-787,NOBF
6063-794,NOBF
6063-780,NOBF
6068-792,promesse200
6068-772,NOBF
6068-771,geoi01
6068-777,NOBF
6068-773,NOBF
6068-779,NOBF
6072-793,NOBF
6072-783,trl3
6072-792,promesse200
6072-789,NOBF
6072-802,trl2
6072-787,NOBF
6072-790,NOBF
6072-798,NOBF
6072-800,NOBF
6072-791,NOBF
6072-788,NOBF
6072-801,trl1
6072-799,NOBF
6073-791,NOBF
6073-799,NOBF
6073-790,promesse50
6073-780,trl1
6073-784,NOBF
6073-785,trl1
6073-778,NOBF
6073-779,geoi005
6075-788,NOBF
6075-789,NOBF
6082-769,geoi005
6082-770,NOBF
6082-797,NOBF
6082-796,NOBF
6082-795,NOBF
6083-770,NOBF
6083-780,promesse50
6083-779,geoi01
6083-769,trl1
6085-779,NOBF
6085-770,NOBF
6085-775,NOBF
6085-776,NOBF
6087-774,geoi001
6087-793,trl2
6094-771,NOBF
6094-780,NOBF
6094-788,trl1
6094-781,NOBF
6094-787,NOBF
6094-772,NOBF
6097-789,NOBF
6097-780,NOBF
6097-788,NOBF
6097-769,promesse200
6097-785,NOBF
6097-791,NOBF
6097-792,NOBF
6097-777,NOBF
6097-790,NOBF
6104-770,trl3
6106-789,NOBF
6106-770,NOBF
6106-779,NOBF
6106-769,promesse200
6106-778,NOBF
6109-778,trl2
6109-758,NOBF
6109-757,trl3
6109-792,NOBF
6109-779,trl1
6109-791,NOBF
6109-769,geoi01
6168-774,trl2
6168-772,trl3
6168-787,NOBF
6168-775,trl2
6168-778,trl2
6168-776,geoi005
6168-779,trl2
6168-773,geoi001
6168-777,trl3
6168-767,trl2
6168-788,geoi005
6169-776,NOBF
6169-767,NOBF
6169-777,NOBF
6169-768,NOBF
6170-780,trl3
6170-776,geoi005
6170-775,promesse200
6170-798,trl3
6170-778,NOBF
6170-793,NOBF
6170-779,NOBF
6170-794,NOBF
6170-777,NOBF
6171-789,NOBF
6171-778,trl1
6171-790,NOBF
6171-777,NOBF
6171-791,NOBF
6172-777,NOBF
6172-765,NOBF
6172-766,promesse100
6174-770,trl3
6174-767,trl3
6174-759,trl1
6174-768,promesse50
6174-762,promesse200
6174-763,promesse50
6174-774,promesse200
6174-772,promesse50
6174-769,promesse100
6174-764,promesse100
6174-775,promesse200
6174-765,promesse200
6174-776,promesse200
6174-766,promesse200
6174-773,promesse100
6174-800,trl2
6174-757,promesse50
6174-789,trl3
6174-788,promesse200
6174-777,geoi001
6174-784,trl3
6174-791,NOBF
6174-779,trl2
6175-784,promesse200
6176-762,NOBF
6176-764,NOBF
6176-759,NOBF
6176-763,NOBF
6176-760,trl3
6176-761,NOBF
6177-773,trl2
6177-764,trl2
6177-772,trl3
6177-771,geoi001
6177-763,geoi001
6177-779,trl3
6177-765,trl3
6177-761,promesse100
6177-762,promesse50
6178-782,promesse200
6178-795,NOBF
6178-780,promesse100
6178-767,NOBF
6178-796,promesse200
6178-777,promesse200
6178-789,NOBF
6178-785,promesse200
6178-783,promesse200
6178-781,promesse100
6178-769,geoi001
6178-784,promesse200
6178-766,geoi005
6178-788,NOBF
6178-772,NOBF
6178-787,promesse50
6178-791,NOBF
6178-776,promesse200
6178-778,NOBF
6178-774,promesse200
6178-775,promesse100
6178-786,promesse200
6178-773,promesse200
6179-765,promesse200
6179-792,geoi001
6179-787,promesse200
6179-791,promesse100
6179-789,promesse50
6179-768,promesse200
6179-785,trl1
6179-766,promesse200
6179-786,geoi001
6179-790,geoi001
6179-773,trl2
6179-771,promesse200
6179-767,trl3
6180-766,trl2
6180-768,promesse200
6180-767,NOBF
6180-776,trl2
6180-772,geoi001
6180-778,geoi001
6180-773,geoi005
6181-786,promesse200
6181-779,NOBF
6181-778,NOBF
6181-785,NOBF
6181-781,NOBF
6181-780,NOBF
6181-782,NOBF
6181-783,NOBF
6181-784,NOBF
6181-777,trl1
6182-778,NOBF
6182-780,NOBF
6182-779,NOBF
6182-777,NOBF
6182-785,NOBF
6182-775,NOBF
6182-786,promesse200
6182-776,NOBF
6182-782,NOBF
6182-781,NOBF
6187-781,NOBF
6187-775,NOBF
6187-783,NOBF
6187-776,NOBF
6187-773,NOBF
6187-772,NOBF
6187-780,NOBF
6187-782,NOBF
6187-774,NOBF
6187-761,promesse200
6194-783,NOBF
6194-784,NOBF
6194-767,NOBF
6194-786,NOBF
6199-778,geoi001
6199-768,geoi001
6199-789,NOBF
5462-1153,NOBF
5462-1165,NOBF
5477-1167,NOBF
5477-1172,NOBF
5477-1169,promesse50
5477-1163,trl1
5477-1178,NOBF
5477-1170,promesse50
5477-1171,geoi01
5477-1177,promesse200
5480-1155,NOBF
5480-1157,NOBF
5480-1153,promesse100
5480-1161,NOBF
5480-1158,NOBF
5480-1160,NOBF
5480-1159,NOBF
5480-1154,geoi005
5542-1152,geoi001
5542-1176,NOBF
5542-1171,trl3
5542-1163,geoi01
5542-1183,NOBF
5542-1187,promesse50
5542-1179,NOBF
5542-1172,NOBF
5542-1177,NOBF
5542-1182,NOBF
5542-1178,NOBF
5542-1153,NOBF
5542-1174,NOBF
5542-1144,geoi001
5542-1173,NOBF
5542-1143,promesse50
5542-1180,NOBF
5542-1188,promesse200
5542-1181,NOBF
5542-1161,promesse100
5542-1175,NOBF
5925-1163,NOBF
5925-1174,NOBF
5925-1147,trl2
5925-1151,trl2
5925-1150,geoi001
5925-1149,geoi001
5925-1177,NOBF
5925-1141,geoi001
5925-1142,trl2
5925-1146,trl2
5925-1152,promesse50
5925-1165,NOBF
5925-1154,NOBF
5925-1148,trl3
5925-1153,trl3
5925-1162,NOBF
5925-1164,NOBF
5925-1145,trl3
5925-1166,NOBF
5925-1144,geoi01
5925-1143,trl2
5928-1151,NOBF
5928-1184,NOBF
5928-1172,NOBF
5928-1182,NOBF
5928-1183,NOBF
5928-1171,NOBF
5928-1152,promesse50
5928-1169,NOBF
5928-1174,NOBF
5928-1173,NOBF
5928-1176,trl1
5928-1186,NOBF
5928-1177,NOBF
5928-1157,NOBF
5928-1159,NOBF
5928-1162,NOBF
5928-1187,NOBF
5928-1185,NOBF
5928-1175,promesse50
5928-1188,NOBF
5936-1175,NOBF
5936-1153,NOBF
5936-1151,trl2
5936-1171,NOBF
5936-1152,promesse50
5936-1176,NOBF
5936-1174,NOBF
5936-1173,NOBF
5938-1179,NOBF
5938-1185,geoi001
5938-1186,geoi001
5938-1178,NOBF
5938-1181,NOBF
5938-1144,trl2
5939-1166,NOBF
5939-1171,NOBF
5939-1162,NOBF
5939-1153,trl3
5939-1170,geoi005
5939-1168,promesse50
5939-1154,NOBF
5939-1167,promesse50
5939-1172,NOBF
5940-1171,NOBF
5940-1173,promesse200
5940-1151,NOBF
5940-1184,trl3
5940-1162,NOBF
5940-1172,NOBF
5941-1168,NOBF
5941-1152,geoi001
5942-1174,NOBF
5942-1167,geoi001
5942-1157,promesse100
5942-1162,promesse50
5942-1176,NOBF
5942-1168,NOBF
5942-1177,NOBF
5942-1173,NOBF
5944-1187,NOBF
5944-1174,NOBF
5944-1156,NOBF
5944-1159,NOBF
5944-1181,NOBF
5944-1179,NOBF
5944-1160,NOBF
5944-1178,NOBF
5945-1172,NOBF
5945-1179,geoi001
5945-1178,NOBF
5947-1176,NOBF
5947-1165,NOBF
5947-1177,NOBF
5947-1164,NOBF
5947-1162,NOBF
5947-1173,NOBF
5947-1174,NOBF
5947-1175,NOBF
5947-1178,NOBF
5950-1173,NOBF
5950-1180,NOBF
5950-1177,NOBF
5950-1174,NOBF
5950-1181,geoi01
5953-1172,NOBF
5953-1168,NOBF
5953-1144,NOBF
5953-1174,NOBF
5953-1171,NOBF
5953-1143,NOBF
5953-1170,NOBF
5953-1173,NOBF
5956-1162,geoi005
5956-1151,NOBF
5956-1164,NOBF
5956-1152,NOBF
5956-1153,geoi01
5956-1163,NOBF
5957-1172,NOBF
5957-1153,geoi01
5957-1171,NOBF
5957-1154,trl1
5957-1170,NOBF
5959-1188,trl3
5959-1141,promesse50
5959-1150,promesse100
5959-1171,trl3
5959-1178,promesse100
5959-1151,promesse100
5959-1177,geoi001
5959-1149,promesse50
5959-1184,trl3
5959-1185,promesse200
5959-1148,promesse100
5959-1170,promesse100
5959-1147,promesse100
5959-1146,promesse100
5959-1145,promesse50
5959-1144,promesse100
5959-1143,promesse50
5959-1187,promesse100
5959-1142,promesse50
5959-1183,trl2
5959-1182,geoi001
5961-1168,NOBF
5961-1169,NOBF
5961-1154,NOBF
5961-1170,NOBF
